Az,El,Delta,Deldot,Calendar Date (UTC)
201.181849,22.066069,1.64619495808331,-15.3090446,2026-04-07T08:34:32
201.430021,22.004597,1.64618881847805,-15.3079047,2026-04-07T08:35:32
201.677887,21.942442,1.64618267932957,-15.3067669,2026-04-07T08:36:32
201.925445,21.879606,1.64617654063702,-15.305631,2026-04-07T08:37:32
202.172692,21.816091,1.64617040239957,-15.3044973,2026-04-07T08:38:32
202.419626,21.751899,1.64616426461641,-15.3033657,2026-04-07T08:39:32
202.666244,21.687033,1.64615812728667,-15.3022362,2026-04-07T08:40:32
202.912545,21.621494,1.64615199040949,-15.3011088,2026-04-07T08:41:32
203.158527,21.555285,1.64614585398402,-15.2999836,2026-04-07T08:42:32
203.404187,21.488407,1.64613971800937,-15.2988607,2026-04-07T08:43:32
203.649523,21.420863,1.64613358248466,-15.2977399,2026-04-07T08:44:32
203.894532,21.352654,1.646127447409,-15.2966214,2026-04-07T08:45:32
204.139214,21.283783,1.64612131278147,-15.2955051,2026-04-07T08:46:32
204.383566,21.214253,1.64611517860117,-15.2943911,2026-04-07T08:47:32
204.627585,21.144064,1.64610904486717,-15.2932795,2026-04-07T08:48:32
204.871271,21.07322,1.64610291157856,-15.2921701,2026-04-07T08:49:32
205.114621,21.001723,1.64609677873437,-15.2910632,2026-04-07T08:50:32
205.357634,20.929574,1.64609064633367,-15.2899586,2026-04-07T08:51:32
205.600307,20.856776,1.64608451437549,-15.2888564,2026-04-07T08:52:32
205.842639,20.783332,1.64607838285887,-15.2877566,2026-04-07T08:53:32
206.084628,20.709243,1.64607225178282,-15.2866593,2026-04-07T08:54:32
206.326273,20.634511,1.64606612114638,-15.2855645,2026-04-07T08:55:32
206.567572,20.559139,1.64605999094853,-15.2844721,2026-04-07T08:56:32
206.808523,20.48313,1.64605386118828,-15.2833823,2026-04-07T08:57:32
207.049124,20.406485,1.64604773186461,-15.282295,2026-04-07T08:58:32
207.289375,20.329206,1.6460416029765,-15.2812102,2026-04-07T08:59:32
207.529273,20.251296,1.64603547452291,-15.2801281,2026-04-07T09:00:32
207.768818,20.172758,1.64602934650282,-15.2790485,2026-04-07T09:01:32
208.008008,20.093593,1.64602321891517,-15.2779716,2026-04-07T09:02:32
208.246841,20.013805,1.6460170917589,-15.2768973,2026-04-07T09:03:32
208.485317,19.933394,1.64601096503294,-15.2758257,2026-04-07T09:04:32
208.723433,19.852364,1.64600483873623,-15.2747568,2026-04-07T09:05:32
208.961189,19.770716,1.64599871286767,-15.2736906,2026-04-07T09:06:32
209.198584,19.688454,1.64599258742617,-15.2726271,2026-04-07T09:07:32
209.435616,19.60558,1.64598646241063,-15.2715664,2026-04-07T09:08:32
209.672284,19.522095,1.64598033781995,-15.2705085,2026-04-07T09:09:32
209.908587,19.438002,1.645974213653,-15.2694533,2026-04-07T09:10:32
210.144525,19.353305,1.64596808990864,-15.268401,2026-04-07T09:11:32
210.380095,19.268004,1.64596196658575,-15.2673516,2026-04-07T09:12:32
210.615298,19.182102,1.64595584368319,-15.266305,2026-04-07T09:13:32
210.850132,19.095603,1.64594972119979,-15.2652613,2026-04-07T09:14:32
211.084596,19.008507,1.64594359913439,-15.2642205,2026-04-07T09:15:32
211.318689,18.920818,1.64593747748582,-15.2631826,2026-04-07T09:16:32
211.552411,18.832538,1.6459313562529,-15.2621477,2026-04-07T09:17:32
211.785761,18.743669,1.64592523543444,-15.2611158,2026-04-07T09:18:32
212.018738,18.654215,1.64591911502926,-15.2600869,2026-04-07T09:19:32
212.251341,18.564176,1.64591299503612,-15.2590609,2026-04-07T09:20:32
212.48357,18.473556,1.64590687545384,-15.2580381,2026-04-07T09:21:32
212.715423,18.382357,1.64590075628118,-15.2570182,2026-04-07T09:22:32
212.946902,18.290582,1.6458946375169,-15.2560015,2026-04-07T09:23:32
213.178004,18.198232,1.64588851915978,-15.2549879,2026-04-07T09:24:32
213.408729,18.105311,1.64588240120856,-15.2539773,2026-04-07T09:25:32
213.639077,18.01182,1.64587628366198,-15.25297,2026-04-07T09:26:32
213.869047,17.917763,1.64587016651878,-15.2519658,2026-04-07T09:27:32
214.09864,17.823142,1.6458640497777,-15.2509647,2026-04-07T09:28:32
214.327854,17.727958,1.64585793343745,-15.2499669,2026-04-07T09:29:32
214.556688,17.632215,1.64585181749672,-15.2489723,2026-04-07T09:30:32
214.785144,17.535916,1.64584570195423,-15.247981,2026-04-07T09:31:32
215.013221,17.439061,1.64583958680868,-15.2469929,2026-04-07T09:32:32
215.240917,17.341655,1.64583347205875,-15.2460081,2026-04-07T09:33:32
215.468234,17.243699,1.6458273577031,-15.2450267,2026-04-07T09:34:32
215.69517,17.145196,1.64582124374042,-15.2440485,2026-04-07T09:35:32
215.921727,17.046148,1.64581513016937,-15.2430737,2026-04-07T09:36:32
216.147902,16.946558,1.64580901698859,-15.2421023,2026-04-07T09:37:32
216.373697,16.846429,1.64580290419674,-15.2411342,2026-04-07T09:38:32
216.599112,16.745762,1.64579679179244,-15.2401696,2026-04-07T09:39:32
216.824146,16.64456,1.64579067977432,-15.2392084,2026-04-07T09:40:32
217.0488,16.542825,1.64578456814101,-15.2382507,2026-04-07T09:41:32
217.273072,16.440561,1.64577845689113,-15.2372964,2026-04-07T09:42:32
217.496965,16.33777,1.64577234602327,-15.2363456,2026-04-07T09:43:32
217.720476,16.234453,1.64576623553603,-15.2353983,2026-04-07T09:44:32
217.943608,16.130614,1.645760125428,-15.2344546,2026-04-07T09:45:32
218.166359,16.026255,1.64575401569775,-15.2335143,2026-04-07T09:46:32
218.388731,15.921379,1.64574790634387,-15.2325777,2026-04-07T09:47:32
218.610723,15.815987,1.64574179736492,-15.2316447,2026-04-07T09:48:32
218.832335,15.710083,1.64573568875945,-15.2307152,2026-04-07T09:49:32
219.053568,15.603668,1.64572958052602,-15.2297894,2026-04-07T09:50:32
219.274422,15.496746,1.64572347266316,-15.2288672,2026-04-07T09:51:32
219.494898,15.389318,1.64571736516942,-15.2279487,2026-04-07T09:52:32
219.714995,15.281388,1.64571125804331,-15.2270339,2026-04-07T09:53:32
219.934715,15.172957,1.64570515128337,-15.2261228,2026-04-07T09:54:32
220.154057,15.064028,1.64569904488808,-15.2252154,2026-04-07T09:55:32
220.373022,14.954604,1.64569293885597,-15.2243117,2026-04-07T09:56:32
220.591611,14.844687,1.64568683318552,-15.2234118,2026-04-07T09:57:32
220.809823,14.734279,1.64568072787522,-15.2225157,2026-04-07T09:58:32
221.027661,14.623384,1.64567462292357,-15.2216234,2026-04-07T09:59:32
221.245123,14.512002,1.64566851832902,-15.2207349,2026-04-07T10:00:32
221.462211,14.400138,1.64566241409004,-15.2198502,2026-04-07T10:01:32
221.678925,14.287792,1.6456563102051,-15.2189694,2026-04-07T10:02:32
221.895267,14.174968,1.64565020667265,-15.2180924,2026-04-07T10:03:32
222.111236,14.061669,1.64564410349111,-15.2172194,2026-04-07T10:04:32
222.326833,13.947895,1.64563800065894,-15.2163502,2026-04-07T10:05:32
222.542059,13.833651,1.64563189817458,-15.215485,2026-04-07T10:06:32
222.756915,13.718938,1.64562579603642,-15.2146237,2026-04-07T10:07:32
222.971401,13.603759,1.64561969424289,-15.2137664,2026-04-07T10:08:32
223.185519,13.488116,1.6456135927924,-15.2129131,2026-04-07T10:09:32
223.399268,13.372012,1.64560749168334,-15.2120638,2026-04-07T10:10:32
223.612651,13.255448,1.64560139091411,-15.2112184,2026-04-07T10:11:32
223.825667,13.138428,1.64559529048309,-15.2103771,2026-04-07T10:12:32
224.038318,13.020954,1.64558919038868,-15.2095399,2026-04-07T10:13:32
224.250605,12.903028,1.64558309062922,-15.2087067,2026-04-07T10:14:32
224.462528,12.784653,1.64557699120309,-15.2078777,2026-04-07T10:15:32
224.674089,12.66583,1.64557089210865,-15.2070527,2026-04-07T10:16:32
224.885287,12.546563,1.64556479334425,-15.2062318,2026-04-07T10:17:32
225.096126,12.426854,1.64555869490823,-15.2054151,2026-04-07T10:18:32
225.306604,12.306705,1.64555259679892,-15.2046026,2026-04-07T10:19:32
225.516724,12.186118,1.64554649901467,-15.2037942,2026-04-07T10:20:32
225.726487,12.065097,1.64554040155378,-15.20299,2026-04-07T10:21:32
225.935893,11.943642,1.64553430441458,-15.20219,2026-04-07T10:22:32
226.144944,11.821757,1.64552820759537,-15.2013942,2026-04-07T10:23:32
226.353641,11.699444,1.64552211109447,-15.2006027,2026-04-07T10:24:32
226.561984,11.576705,1.64551601491016,-15.1998154,2026-04-07T10:25:32
226.769976,11.453543,1.64550991904073,-15.1990324,2026-04-07T10:26:32
226.977617,11.32996,1.64550382348447,-15.1982537,2026-04-07T10:27:32
227.184908,11.205958,1.64549772823964,-15.1974794,2026-04-07T10:28:32
227.391851,11.08154,1.64549163330454,-15.1967093,2026-04-07T10:29:32
227.598447,10.956708,1.6454855386774,-15.1959436,2026-04-07T10:30:32
227.804697,10.831464,1.6454794443565,-15.1951822,2026-04-07T10:31:32
228.010603,10.70581,1.64547335034006,-15.1944252,2026-04-07T10:32:32
228.216165,10.57975,1.64546725662636,-15.1936726,2026-04-07T10:33:32
228.421385,10.453285,1.64546116321362,-15.1929244,2026-04-07T10:34:32
228.626265,10.326417,1.64545507010007,-15.1921806,2026-04-07T10:35:32
228.830805,10.199148,1.64544897728393,-15.1914412,2026-04-07T10:36:32
229.035008,10.071482,1.64544288476342,-15.1907063,2026-04-07T10:37:32
229.238874,9.943421,1.64543679253675,-15.1899759,2026-04-07T10:38:32
229.442405,9.814965,1.64543070060213,-15.1892499,2026-04-07T10:39:32
229.645602,9.686119,1.64542460895777,-15.1885285,2026-04-07T10:40:32
229.848467,9.556884,1.64541851760184,-15.1878115,2026-04-07T10:41:32
230.051002,9.427262,1.64541242653253,-15.1870991,2026-04-07T10:42:32
230.253207,9.297256,1.64540633574803,-15.1863913,2026-04-07T10:43:32
230.455084,9.166868,1.64540024524652,-15.1856879,2026-04-07T10:44:32
230.656634,9.036099,1.64539415502616,-15.1849892,2026-04-07T10:45:32
230.85786,8.904953,1.64538806508511,-15.1842951,2026-04-07T10:46:32
231.058762,8.773432,1.64538197542153,-15.1836055,2026-04-07T10:47:32
231.259343,8.641538,1.64537588603357,-15.1829206,2026-04-07T10:48:32
231.459604,8.509272,1.64536979691936,-15.1822403,2026-04-07T10:49:32
231.659545,8.376638,1.64536370807707,-15.1815647,2026-04-07T10:50:32
231.85917,8.243637,1.64535761950481,-15.1808937,2026-04-07T10:51:32
232.058479,8.110271,1.64535153120071,-15.1802274,2026-04-07T10:52:32
232.257475,7.976544,1.6453454431629,-15.1795658,2026-04-07T10:53:32
232.456158,7.842456,1.64533935538948,-15.1789089,2026-04-07T10:54:32
232.654531,7.708011,1.64533326787858,-15.1782567,2026-04-07T10:55:32
232.852595,7.57321,1.64532718062828,-15.1776093,2026-04-07T10:56:32
233.050352,7.438055,1.64532109363671,-15.1769666,2026-04-07T10:57:32
233.247803,7.302549,1.64531500690193,-15.1763287,2026-04-07T10:58:32
233.44495,7.166694,1.64530892042205,-15.1756955,2026-04-07T10:59:32
233.641795,7.030492,1.64530283419514,-15.1750671,2026-04-07T11:00:32
233.83834,6.893944,1.64529674821928,-15.1744436,2026-04-07T11:01:32
234.034586,6.757054,1.64529066249254,-15.1738248,2026-04-07T11:02:32
234.230536,6.619824,1.64528457701299,-15.1732109,2026-04-07T11:03:32
234.42619,6.482254,1.6452784917787,-15.1726018,2026-04-07T11:04:32
234.621551,6.344349,1.64527240678769,-15.1719976,2026-04-07T11:05:32
234.81662,6.206109,1.64526632203805,-15.1713982,2026-04-07T11:06:32
235.011399,6.067536,1.64526023752779,-15.1708038,2026-04-07T11:07:32
235.205891,5.928634,1.64525415325498,-15.1702142,2026-04-07T11:08:32
235.400096,5.789404,1.64524806921763,-15.1696295,2026-04-07T11:09:32
235.594018,5.649847,1.64524198541379,-15.1690498,2026-04-07T11:10:32
235.787656,5.509967,1.64523590184146,-15.168475,2026-04-07T11:11:32
235.981015,5.369765,1.64522981849868,-15.1679051,2026-04-07T11:12:32
236.174094,5.229243,1.64522373538344,-15.1673402,2026-04-07T11:13:32
236.366897,5.088403,1.64521765249378,-15.1667803,2026-04-07T11:14:32
236.559425,4.947248,1.64521156982768,-15.1662253,2026-04-07T11:15:32
236.751679,4.805779,1.64520548738314,-15.1656754,2026-04-07T11:16:32
236.943663,4.663998,1.64519940515817,-15.1651304,2026-04-07T11:17:32
237.135378,4.521908,1.64519332315074,-15.1645905,2026-04-07T11:18:32
237.326825,4.379511,1.64518724135885,-15.1640556,2026-04-07T11:19:32
237.518007,4.236808,1.64518115978046,-15.1635258,2026-04-07T11:20:32
237.708926,4.093801,1.64517507841356,-15.163001,2026-04-07T11:21:32
237.899583,3.950493,1.64516899725613,-15.1624812,2026-04-07T11:22:32
238.089981,3.806885,1.64516291630611,-15.1619666,2026-04-07T11:23:32
238.280122,3.66298,1.64515683556148,-15.161457,2026-04-07T11:24:32
238.470007,3.518779,1.64515075502019,-15.1609526,2026-04-07T11:25:32
238.659639,3.374285,1.64514467468018,-15.1604532,2026-04-07T11:26:32
238.849019,3.229499,1.64513859453942,-15.159959,2026-04-07T11:27:32
239.03815,3.084424,1.64513251459584,-15.1594699,2026-04-07T11:28:32
239.227034,2.939061,1.64512643484738,-15.158986,2026-04-07T11:29:32
239.415672,2.793412,1.64512035529197,-15.1585072,2026-04-07T11:30:32
239.604067,2.64748,1.64511427592755,-15.1580336,2026-04-07T11:31:32
239.792222,2.501266,1.64510819675203,-15.1575652,2026-04-07T11:32:32
239.980137,2.354772,1.64510211776334,-15.1571019,2026-04-07T11:33:32
240.167815,2.208,1.64509603895941,-15.1566439,2026-04-07T11:34:32
240.355258,2.060952,1.64508996033813,-15.156191,2026-04-07T11:35:32
240.542468,1.91363,1.64508388189742,-15.1557434,2026-04-07T11:36:32
240.729448,1.766035,1.64507780363518,-15.155301,2026-04-07T11:37:32
240.916199,1.618171,1.64507172554932,-15.1548639,2026-04-07T11:38:32
241.102724,1.470038,1.64506564763773,-15.154432,2026-04-07T11:39:32
241.289024,1.321638,1.64505956989829,-15.1540053,2026-04-07T11:40:32
241.475102,1.172974,1.64505349232891,-15.153584,2026-04-07T11:41:32
241.66096,1.024048,1.64504741492748,-15.1531679,2026-04-07T11:42:32
241.8466,0.87486,1.64504133769185,-15.1527571,2026-04-07T11:43:32
242.032025,0.725414,1.64503526061991,-15.1523516,2026-04-07T11:44:32
242.217236,0.57571,1.64502918370955,-15.1519514,2026-04-07T11:45:32
242.402236,0.425751,1.64502310695862,-15.1515565,2026-04-07T11:46:32
242.587026,0.275539,1.64501703036498,-15.1511669,2026-04-07T11:47:32
242.77161,0.125075,1.64501095392652,-15.1507827,2026-04-07T11:48:32
242.955989,-0.025638,1.64500487764108,-15.1504038,2026-04-07T11:49:32
243.140165,-0.176599,1.64499880150652,-15.1500303,2026-04-07T11:50:32
243.324141,-0.327806,1.64499272552068,-15.1496622,2026-04-07T11:51:32
243.50792,-0.479258,1.64498664968143,-15.1492994,2026-04-07T11:52:32
243.691502,-0.630952,1.64498057398658,-15.148942,2026-04-07T11:53:32
243.874891,-0.782886,1.64497449843401,-15.1485899,2026-04-07T11:54:32
244.058088,-0.935059,1.64496842302154,-15.1482433,2026-04-07T11:55:32
244.241096,-1.087469,1.644962347747,-15.1479021,2026-04-07T11:56:32
244.423918,-1.240115,1.64495627260823,-15.1475663,2026-04-07T11:57:32
244.606555,-1.392993,1.64495019760305,-15.1472359,2026-04-07T11:58:32
244.78901,-1.546104,1.6449441227293,-15.1469109,2026-04-07T11:59:32
244.971285,-1.699444,1.64493804798477,-15.1465914,2026-04-07T12:00:32
245.153383,-1.853012,1.64493197336731,-15.1462773,2026-04-07T12:01:32
245.335305,-2.006806,1.64492589887473,-15.1459686,2026-04-07T12:02:32
245.517054,-2.160824,1.64491982450483,-15.1456655,2026-04-07T12:03:32
245.698633,-2.315066,1.64491375025542,-15.1453678,2026-04-07T12:04:32
245.880043,-2.469528,1.64490767612432,-15.1450755,2026-04-07T12:05:32
246.061287,-2.62421,1.64490160210934,-15.1447888,2026-04-07T12:06:32
246.242368,-2.779109,1.64489552820825,-15.1445075,2026-04-07T12:07:32
246.423288,-2.934223,1.64488945441887,-15.1442317,2026-04-07T12:08:32
246.604048,-3.089552,1.64488338073898,-15.1439614,2026-04-07T12:09:32
246.784652,-3.245093,1.6448773071664,-15.1436967,2026-04-07T12:10:32
246.965102,-3.400844,1.64487123369888,-15.1434374,2026-04-07T12:11:32
247.145401,-3.556805,1.64486516033424,-15.1431837,2026-04-07T12:12:32
247.32555,-3.712972,1.64485908707025,-15.1429355,2026-04-07T12:13:32
247.505552,-3.869344,1.6448530139047,-15.1426928,2026-04-07T12:14:32
247.685409,-4.025921,1.64484694083536,-15.1424557,2026-04-07T12:15:32
247.865124,-4.182699,1.64484086786001,-15.1422241,2026-04-07T12:16:32
248.0447,-4.339677,1.64483479497643,-15.1419981,2026-04-07T12:17:32
248.224139,-4.496854,1.64482872218237,-15.1417776,2026-04-07T12:18:32
248.403442,-4.654228,1.64482264947563,-15.1415627,2026-04-07T12:19:32
248.582614,-4.811797,1.64481657685397,-15.1413533,2026-04-07T12:20:32
248.761655,-4.96956,1.64481050431514,-15.1411496,2026-04-07T12:21:32
248.940569,-5.127514,1.64480443185691,-15.1409514,2026-04-07T12:22:32
249.119359,-5.285658,1.64479835947705,-15.1407588,2026-04-07T12:23:32
249.298025,-5.443991,1.6447922871733,-15.1405718,2026-04-07T12:24:32
249.476572,-5.60251,1.64478621494343,-15.1403904,2026-04-07T12:25:32
249.655001,-5.761215,1.6447801427852,-15.1402146,2026-04-07T12:26:32
249.833316,-5.920103,1.64477407069635,-15.1400444,2026-04-07T12:27:32
250.011518,-6.079173,1.64476799867463,-15.1398798,2026-04-07T12:28:32
250.18961,-6.238423,1.6447619267178,-15.1397208,2026-04-07T12:29:32
250.367594,-6.397852,1.64475585482359,-15.1395675,2026-04-07T12:30:32
250.545474,-6.557457,1.64474978298976,-15.1394198,2026-04-07T12:31:32
250.723252,-6.717238,1.64474371121404,-15.1392777,2026-04-07T12:32:32
250.90093,-6.877192,1.64473763949418,-15.1391412,2026-04-07T12:33:32
251.07851,-7.037318,1.64473156782792,-15.1390104,2026-04-07T12:34:32
251.255996,-7.197614,1.64472549621298,-15.1388852,2026-04-07T12:35:32
251.43339,-7.358079,1.64471942464713,-15.1387657,2026-04-07T12:36:32
251.610695,-7.518712,1.64471335312808,-15.1386518,2026-04-07T12:37:32
251.787913,-7.679509,1.64470728165356,-15.1385436,2026-04-07T12:38:32
251.965046,-7.84047,1.64470121022131,-15.138441,2026-04-07T12:39:32
252.142099,-8.001594,1.64469513882907,-15.1383441,2026-04-07T12:40:32
252.319072,-8.162878,1.64468906747455,-15.1382529,2026-04-07T12:41:32
252.495968,-8.324321,1.64468299615549,-15.1381673,2026-04-07T12:42:32
252.672791,-8.485922,1.64467692486961,-15.1380874,2026-04-07T12:43:32
252.849544,-8.647678,1.64467085361463,-15.1380132,2026-04-07T12:44:32
253.026227,-8.809588,1.64466478238829,-15.1379446,2026-04-07T12:45:32
253.202845,-8.971651,1.6446587111883,-15.1378818,2026-04-07T12:46:32
253.3794,-9.133865,1.64465264001237,-15.1378246,2026-04-07T12:47:32
253.555895,-9.296228,1.64464656885824,-15.1377731,2026-04-07T12:48:32
253.732332,-9.458739,1.64464049772362,-15.1377273,2026-04-07T12:49:32
253.908714,-9.621396,1.64463442660624,-15.1376872,2026-04-07T12:50:32
254.085044,-9.784198,1.64462835550379,-15.1376527,2026-04-07T12:51:32
254.261325,-9.947143,1.64462228441401,-15.137624,2026-04-07T12:52:32
254.437558,-10.110229,1.64461621333461,-15.137601,2026-04-07T12:53:32
254.613748,-10.273455,1.6446101422633,-15.1375837,2026-04-07T12:54:32
254.789897,-10.436819,1.64460407119779,-15.137572,2026-04-07T12:55:32
254.966007,-10.60032,1.64459800013579,-15.1375661,2026-04-07T12:56:32
255.142081,-10.763956,1.64459192907504,-15.1375659,2026-04-07T12:57:32
255.318123,-10.927726,1.64458585801322,-15.1375714,2026-04-07T12:58:32
255.494135,-11.091628,1.64457978694805,-15.1375826,2026-04-07T12:59:32
255.670119,-11.25566,1.64457371587724,-15.1375995,2026-04-07T13:00:32
255.846079,-11.419821,1.6445676447985,-15.1376221,2026-04-07T13:01:32
256.022017,-11.584109,1.64456157370955,-15.1376505,2026-04-07T13:02:32
256.197936,-11.748523,1.64455550260808,-15.1376845,2026-04-07T13:03:32
256.37384,-11.913061,1.64454943149181,-15.1377243,2026-04-07T13:04:32
256.549731,-12.077721,1.64454336035845,-15.1377698,2026-04-07T13:05:32
256.725611,-12.242503,1.6445372892057,-15.137821,2026-04-07T13:06:32
256.901484,-12.407404,1.64453121803126,-15.1378779,2026-04-07T13:07:32
257.077353,-12.572423,1.64452514683285,-15.1379405,2026-04-07T13:08:32
257.25322,-12.737558,1.64451907560818,-15.1380089,2026-04-07T13:09:32
257.429089,-12.902809,1.64451300435495,-15.138083,2026-04-07T13:10:32
257.604962,-13.068172,1.64450693307086,-15.1381627,2026-04-07T13:11:32
257.780842,-13.233647,1.64450086175362,-15.1382482,2026-04-07T13:12:32
257.956733,-13.399232,1.64449479040095,-15.1383395,2026-04-07T13:13:32
258.132637,-13.564926,1.64448871901053,-15.1384364,2026-04-07T13:14:32
258.308557,-13.730727,1.64448264758009,-15.1385391,2026-04-07T13:15:32
258.484497,-13.896633,1.64447657610735,-15.1386475,2026-04-07T13:16:32
258.660458,-14.062643,1.64447050458997,-15.1387616,2026-04-07T13:17:32
258.836445,-14.228755,1.64446443302569,-15.1388814,2026-04-07T13:18:32
259.012461,-14.394968,1.64445836141222,-15.1390069,2026-04-07T13:19:32
259.188507,-14.561281,1.64445228974725,-15.1391382,2026-04-07T13:20:32
259.364588,-14.727691,1.64444621802848,-15.1392751,2026-04-07T13:21:32
259.540707,-14.894197,1.64444014625366,-15.1394178,2026-04-07T13:22:32
259.716866,-15.060798,1.64443407442045,-15.1395662,2026-04-07T13:23:32
259.893069,-15.227492,1.6444280025266,-15.1397203,2026-04-07T13:24:32
260.069319,-15.394278,1.6444219305698,-15.1398801,2026-04-07T13:25:32
260.245618,-15.561153,1.64441585854775,-15.1400456,2026-04-07T13:26:32
260.421971,-15.728117,1.64440978645818,-15.1402168,2026-04-07T13:27:32
260.59838,-15.895167,1.64440371429879,-15.1403938,2026-04-07T13:28:32
260.774848,-16.062303,1.6443976420673,-15.1405764,2026-04-07T13:29:32
260.951379,-16.229522,1.64439156976143,-15.1407647,2026-04-07T13:30:32
261.127976,-16.396824,1.64438549737887,-15.1409588,2026-04-07T13:31:32
261.304641,-16.564206,1.64437942491735,-15.1411585,2026-04-07T13:32:32
261.481379,-16.731667,1.64437335237459,-15.1413639,2026-04-07T13:33:32
261.658193,-16.899206,1.6443672797483,-15.141575,2026-04-07T13:34:32
261.835085,-17.066821,1.64436120703619,-15.1417918,2026-04-07T13:35:32
262.012059,-17.234509,1.64435513423599,-15.1420143,2026-04-07T13:36:32
262.189119,-17.402271,1.64434906134541,-15.1422425,2026-04-07T13:37:32
262.366267,-17.570104,1.64434298836217,-15.1424764,2026-04-07T13:38:32
262.543507,-17.738006,1.64433691528401,-15.1427159,2026-04-07T13:39:32
262.720843,-17.905977,1.64433084210863,-15.1429612,2026-04-07T13:40:32
262.898277,-18.074014,1.64432476883376,-15.1432121,2026-04-07T13:41:32
263.075814,-18.242116,1.64431869545713,-15.1434686,2026-04-07T13:42:32
263.253455,-18.410281,1.64431262197648,-15.1437309,2026-04-07T13:43:32
263.431206,-18.578508,1.6443065483895,-15.1439988,2026-04-07T13:44:32
263.609069,-18.746795,1.64430047469396,-15.1442723,2026-04-07T13:45:32
263.787048,-18.915141,1.64429440088755,-15.1445515,2026-04-07T13:46:32
263.965146,-19.083544,1.64428832696803,-15.1448364,2026-04-07T13:47:32
264.143367,-19.252002,1.64428225293314,-15.1451269,2026-04-07T13:48:32
264.321713,-19.420514,1.64427617878059,-15.1454231,2026-04-07T13:49:32
264.50019,-19.589078,1.64427010450813,-15.1457249,2026-04-07T13:50:32
264.6788,-19.757692,1.6442640301135,-15.1460323,2026-04-07T13:51:32
264.857547,-19.926356,1.64425795559444,-15.1463454,2026-04-07T13:52:32
265.036434,-20.095067,1.64425188094868,-15.1466641,2026-04-07T13:53:32
265.215465,-20.263824,1.64424580617398,-15.1469884,2026-04-07T13:54:32
265.394644,-20.432625,1.64423973126808,-15.1473184,2026-04-07T13:55:32
265.573975,-20.601469,1.64423365622872,-15.147654,2026-04-07T13:56:32
265.75346,-20.770354,1.64422758105365,-15.1479951,2026-04-07T13:57:32
265.933103,-20.939278,1.64422150574063,-15.1483419,2026-04-07T13:58:32
266.11291,-21.10824,1.64421543028741,-15.1486943,2026-04-07T13:59:32
266.292882,-21.277237,1.64420935469173,-15.1490523,2026-04-07T14:00:32
266.473024,-21.446269,1.64420327895138,-15.1494158,2026-04-07T14:01:32
266.653339,-21.615334,1.64419720306408,-15.149785,2026-04-07T14:02:32
266.833832,-21.78443,1.64419112702762,-15.1501597,2026-04-07T14:03:32
267.014506,-21.953556,1.64418505083976,-15.15054,2026-04-07T14:04:32
267.195365,-22.12271,1.64417897449825,-15.1509259,2026-04-07T14:05:32
267.376413,-22.291889,1.64417289800087,-15.1513173,2026-04-07T14:06:32
267.557654,-22.461093,1.6441668213454,-15.1517143,2026-04-07T14:07:32
267.739091,-22.63032,1.64416074452958,-15.1521168,2026-04-07T14:08:32
267.920729,-22.799568,1.64415466755122,-15.1525249,2026-04-07T14:09:32
268.102571,-22.968836,1.64414859040808,-15.1529385,2026-04-07T14:10:32
268.284622,-23.138122,1.64414251309795,-15.1533577,2026-04-07T14:11:32
268.466885,-23.307423,1.64413643561861,-15.1537823,2026-04-07T14:12:32
268.649364,-23.476739,1.64413035796784,-15.1542125,2026-04-07T14:13:32
268.832065,-23.646068,1.64412428014342,-15.1546482,2026-04-07T14:14:32
269.014989,-23.815408,1.64411820214316,-15.1550894,2026-04-07T14:15:32
269.198143,-23.984757,1.64411212396484,-15.1555362,2026-04-07T14:16:32
269.381529,-24.154113,1.64410604560627,-15.1559884,2026-04-07T14:17:32
269.565152,-24.323476,1.64409996706524,-15.156446,2026-04-07T14:18:32
269.749017,-24.492842,1.64409388833954,-15.1569092,2026-04-07T14:19:32
269.933126,-24.662211,1.64408780942699,-15.1573778,2026-04-07T14:20:32
270.117485,-24.831581,1.64408173032539,-15.1578519,2026-04-07T14:21:32
270.302098,-25.000949,1.64407565103255,-15.1583315,2026-04-07T14:22:32
270.486969,-25.170315,1.6440695715463,-15.1588165,2026-04-07T14:23:32
270.672103,-25.339676,1.64406349186443,-15.1593069,2026-04-07T14:24:32
270.857503,-25.50903,1.64405741198478,-15.1598028,2026-04-07T14:25:32
271.043174,-25.678376,1.64405133190517,-15.1603041,2026-04-07T14:26:32
271.229121,-25.847713,1.64404525162342,-15.1608108,2026-04-07T14:27:32
271.415347,-26.017037,1.64403917113736,-15.161323,2026-04-07T14:28:32
271.601858,-26.186348,1.64403309044481,-15.1618405,2026-04-07T14:29:32
271.788658,-26.355643,1.64402700954364,-15.1623634,2026-04-07T14:30:32
271.975751,-26.524921,1.64402092843165,-15.1628917,2026-04-07T14:31:32
272.163142,-26.69418,1.64401484710671,-15.1634254,2026-04-07T14:32:32
272.350835,-26.863418,1.64400876556665,-15.1639644,2026-04-07T14:33:32
272.538836,-27.032633,1.64400268380933,-15.1645089,2026-04-07T14:34:32
272.727148,-27.201823,1.6439966018326,-15.1650586,2026-04-07T14:35:32
272.915776,-27.370987,1.64399051963431,-15.1656137,2026-04-07T14:36:32
273.104726,-27.540123,1.64398443721232,-15.1661741,2026-04-07T14:37:32
