JDTDB,Calendar Date (TDB),delta-T,X,Y,Z,VX,VY,VZ,Calendar Date (UTC)
2460808.935381944, A.D. 2025-May-13 10:26:57.0000,69.18528,-18706728.11358755,339759307.3345209,168280248.8615211,-18.59340940431665,2.955096380323857,-1.884924336605137,2025-05-13T10:25:47.814685
2460808.936076389, A.D. 2025-May-13 10:27:57.0000,69.18528,-18707843.70793295,339759484.6372153,168280135.7663576,-18.59340679645157,2.955047158596271,-1.884948711432691,2025-05-13T10:26:47.814762
2460808.936770834, A.D. 2025-May-13 10:28:57.0000,69.18528,-18708959.30211823,339759661.936956,168280022.6697321,-18.59340418842824,2.954997936905976,-1.884973086212691,2025-05-13T10:27:47.814799
2460808.937465278, A.D. 2025-May-13 10:29:57.0000,69.18528,-18710074.89615068,339759839.233744,168279909.5716437,-18.59340158024665,2.95494871525265,-1.884997460945299,2025-05-13T10:28:47.814755
2460808.938159722, A.D. 2025-May-13 10:30:57.0000,69.18528,-18711190.49002298,339760016.5275781,168279796.4720933,-18.59339897190681,2.954899493636616,-1.885021835630353,2025-05-13T10:29:47.814711
2460808.938854167, A.D. 2025-May-13 10:31:57.0000,69.18528,-18712306.08374316,339760193.8184596,168279683.3710799,-18.5933963634087,2.95485027205752,-1.885046210268029,2025-05-13T10:30:47.814748
2460808.939548611, A.D. 2025-May-13 10:32:57.0000,69.18528,-18713421.67730464,339760371.1063876,168279570.2686043,-18.59339375475235,2.954801050515651,-1.885070584858184,2025-05-13T10:31:47.814744
2460808.940243056, A.D. 2025-May-13 10:33:57.0000,69.18528,-18714537.27070739,339760548.3913618,168279457.1646664,-18.59339114593775,2.954751829011013,-1.885094959400817,2025-05-13T10:32:47.814781
2460808.9409375, A.D. 2025-May-13 10:34:57.0000,69.18528,-18715652.86395728,339760725.6733835,168279344.0592657,-18.59338853696489,2.954702607543344,-1.885119333896056,2025-05-13T10:33:47.814737
2460808.941631944, A.D. 2025-May-13 10:35:57.0000,69.18528,-18716768.45704696,339760902.9524513,168279230.952403,-18.59338592783378,2.95465338611297,-1.885143708343741,2025-05-13T10:34:47.814693
2460808.942326389, A.D. 2025-May-13 10:36:57.0000,69.18528,-18717884.04998375,339761080.2285664,168279117.8440774,-18.59338331854442,2.954604164719568,-1.885168082744032,2025-05-13T10:35:47.814730
2460808.943020833, A.D. 2025-May-13 10:37:57.0000,69.18528,-18718999.64276033,339761257.5017276,168279004.7342897,-18.59338070909681,2.954554943363461,-1.885192457096768,2025-05-13T10:36:47.814726
2460808.943715278, A.D. 2025-May-13 10:38:57.0000,69.18528,-18720115.23538398,339761434.7719362,168278891.6230392,-18.59337809949094,2.954505722044327,-1.88521683140211,2025-05-13T10:37:47.814763
2460808.944409722, A.D. 2025-May-13 10:39:57.0000,69.18528,-18721230.82784741,339761612.0391909,168278778.5103267,-18.59337548972683,2.954456500762487,-1.885241205659898,2025-05-13T10:38:47.814719
2460808.945104167, A.D. 2025-May-13 10:40:57.0000,69.18528,-18722346.42015789,339761789.3034931,168278665.3961513,-18.59337287980446,2.954407279517622,-1.885265579870291,2025-05-13T10:39:47.814756
2460808.945798611, A.D. 2025-May-13 10:41:57.0000,69.18528,-18723462.01231032,339761966.5648417,168278552.2805136,-18.59337026972384,2.954358058309956,-1.885289954033177,2025-05-13T10:40:47.814712
2460808.946493056, A.D. 2025-May-13 10:42:57.0000,69.18528,-18724577.60430396,339762143.8232368,168278439.1634138,-18.59336765948499,2.954308837139523,-1.88531432814854,2025-05-13T10:41:47.814789
2460808.9471875, A.D. 2025-May-13 10:43:57.0000,69.18528,-18725693.19614462,339762321.0786791,168278326.0448511,-18.59336504908787,2.954259616006064,-1.885338702216509,2025-05-13T10:42:47.814745
2460808.947881944, A.D. 2025-May-13 10:44:57.0000,69.18528,-18726808.787825,339762498.3311676,168278212.9248263,-18.59336243853251,2.954210394909902,-1.885363076236922,2025-05-13T10:43:47.814701
2460808.948576389, A.D. 2025-May-13 10:45:57.0000,69.18528,-18727924.3793524,339762675.5807036,168278099.8033388,-18.5933598278189,2.954161173850717,-1.885387450209939,2025-05-13T10:44:47.814738
2460808.949270833, A.D. 2025-May-13 10:46:57.0000,69.18528,-18729039.97071951,339762852.8272856,168277986.6803892,-18.59335721694704,2.954111952828829,-1.885411824135402,2025-05-13T10:45:47.814694
2460808.949965278, A.D. 2025-May-13 10:47:57.0000,69.18528,-18730155.5619336,339763030.070915,168277873.5559769,-18.59335460591693,2.954062731843918,-1.885436198013469,2025-05-13T10:46:47.814771
2460808.950659722, A.D. 2025-May-13 10:48:57.0000,69.185279,-18731271.15298738,339763207.3115906,168277760.4301024,-18.59335199472858,2.954013510896306,-1.885460571843981,2025-05-13T10:47:47.814727
2460808.951354166, A.D. 2025-May-13 10:49:57.0000,69.185279,-18732386.74388814,339763384.5493135,168277647.3027652,-18.59334938338198,2.953964289985671,-1.885484945627096,2025-05-13T10:48:47.814683
2460808.952048611, A.D. 2025-May-13 10:50:57.0000,69.185279,-18733502.33462856,339763561.7840828,168277534.173966,-18.59334677187714,2.953915069112336,-1.885509319362656,2025-05-13T10:49:47.814720
2460808.952743056, A.D. 2025-May-13 10:51:57.0000,69.185279,-18734617.92521594,339763739.0158992,168277421.0437039,-18.59334416021405,2.953865848275979,-1.885533693050819,2025-05-13T10:50:47.814797
2460808.9534375, A.D. 2025-May-13 10:52:57.0000,69.185279,-18735733.51564297,339763916.2447619,168277307.9119799,-18.59334154839272,2.953816627476923,-1.885558066691427,2025-05-13T10:51:47.814753
2460808.954131945, A.D. 2025-May-13 10:53:57.0000,69.185279,-18736849.10591694,339764093.470672,168277194.778793,-18.59333893641314,2.953767406714845,-1.885582440284638,2025-05-13T10:52:47.814790
2460808.954826389, A.D. 2025-May-13 10:54:57.0000,69.185279,-18737964.69603271,339764270.6936287,168277081.6441439,-18.59333632427531,2.953718185989972,-1.885606813830341,2025-05-13T10:53:47.814746
2460808.955520833, A.D. 2025-May-13 10:55:57.0000,69.185279,-18739080.28598958,339764447.9136317,168276968.5080326,-18.59333371197925,2.953668965302336,-1.88563118732852,2025-05-13T10:54:47.814702
2460808.956215278, A.D. 2025-May-13 10:56:57.0000,69.185279,-18740195.87579335,339764625.1306821,168276855.3704586,-18.59333109952494,2.953619744651681,-1.885655560779302,2025-05-13T10:55:47.814739
2460808.956909722, A.D. 2025-May-13 10:57:57.0000,69.185279,-18741311.46543671,339764802.3447787,168276742.2314225,-18.59332848691239,2.953570524038327,-1.885679934182527,2025-05-13T10:56:47.814735
2460808.957604167, A.D. 2025-May-13 10:58:57.0000,69.185279,-18742427.05492697,339764979.5559227,168276629.0909238,-18.59332587414159,2.953521303461955,-1.885704307538355,2025-05-13T10:57:47.814772
2460808.958298611, A.D. 2025-May-13 10:59:57.0000,69.185279,-18743542.64425681,339765156.7641129,168276515.9489629,-18.59332326121255,2.953472082922886,-1.885728680846627,2025-05-13T10:58:47.814728
2460808.958993055, A.D. 2025-May-13 11:00:57.0000,69.185279,-18744658.23343352,339765333.9693505,168276402.8055393,-18.59332064812527,2.953422862420798,-1.885753054107501,2025-05-13T10:59:47.814684
2460808.9596875, A.D. 2025-May-13 11:01:57.0000,69.185279,-18745773.82244979,339765511.1716343,168276289.6606537,-18.59331803487975,2.953373641956015,-1.885777427320818,2025-05-13T11:00:47.814721
2460808.960381945, A.D. 2025-May-13 11:02:57.0000,69.185279,-18746889.41131292,339765688.3709655,168276176.5143054,-18.59331542147599,2.953324421528214,-1.885801800486738,2025-05-13T11:01:47.814798
2460808.961076389, A.D. 2025-May-13 11:03:57.0000,69.185279,-18748005.00001558,339765865.5673429,168276063.366495,-18.59331280791399,2.953275201137718,-1.8858261736051,2025-05-13T11:02:47.814754
2460808.961770833, A.D. 2025-May-13 11:04:57.0000,69.185279,-18749120.58856508,339766042.7607677,168275950.2172219,-18.59331019419374,2.953225980784205,-1.885850546676065,2025-05-13T11:03:47.814710
2460808.962465278, A.D. 2025-May-13 11:05:57.0000,69.185279,-18750236.1769541,339766219.9512387,168275837.0664868,-18.59330758031527,2.953176760467997,-1.885874919699472,2025-05-13T11:04:47.814747
2460808.963159722, A.D. 2025-May-13 11:06:57.0000,69.185279,-18751351.76518994,339766397.1387571,168275723.914289,-18.59330496627855,2.953127540188774,-1.885899292675481,2025-05-13T11:05:47.814703
2460808.963854167, A.D. 2025-May-13 11:07:57.0000,69.185279,-18752467.35326528,339766574.3233218,168275610.7606292,-18.59330235208359,2.953078319946858,-1.885923665603933,2025-05-13T11:06:47.814780
2460808.964548611, A.D. 2025-May-13 11:08:57.0000,69.185279,-18753582.94118741,339766751.5049338,168275497.6055066,-18.59329973773039,2.953029099741925,-1.885948038484986,2025-05-13T11:07:47.814736
2460808.965243055, A.D. 2025-May-13 11:09:57.0000,69.185279,-18754698.52894903,339766928.683592,168275384.4489221,-18.59329712321896,2.952979879574301,-1.885972411318481,2025-05-13T11:08:47.814692
2460808.9659375, A.D. 2025-May-13 11:10:57.0000,69.185279,-18755814.11655743,339767105.8592977,168275271.2908748,-18.59329450854928,2.952930659443661,-1.885996784104578,2025-05-13T11:09:47.814729
2460808.966631944, A.D. 2025-May-13 11:11:57.0000,69.185279,-18756929.70400529,339767283.0320496,168275158.1313655,-18.59329189372137,2.95288143935033,-1.886021156843116,2025-05-13T11:10:47.814685
2460808.967326389, A.D. 2025-May-13 11:12:57.0000,69.185279,-18758045.29129992,339767460.2018489,168275044.9703936,-18.59328927873523,2.952832219293985,-1.886045529534256,2025-05-13T11:11:47.814762
2460808.968020834, A.D. 2025-May-13 11:13:57.0000,69.185279,-18759160.87843398,339767637.3686945,168274931.8079596,-18.59328666359085,2.952782999274949,-1.886069902177837,2025-05-13T11:12:47.814799
2460808.968715278, A.D. 2025-May-13 11:14:57.0000,69.185279,-18760276.46541479,339767814.5325874,168274818.644063,-18.59328404828823,2.9527337792929,-1.88609427477402,2025-05-13T11:13:47.814755
2460808.969409722, A.D. 2025-May-13 11:15:57.0000,69.185279,-18761392.05223502,339767991.6935266,168274705.4787043,-18.59328143282738,2.95268455934816,-1.886118647322643,2025-05-13T11:14:47.814711
2460808.970104167, A.D. 2025-May-13 11:16:57.0000,69.185279,-18762507.63890271,339768168.8515134,168274592.3118829,-18.59327881720829,2.952635339440377,-1.886143019823884,2025-05-13T11:15:47.814748
2460808.970798611, A.D. 2025-May-13 11:17:57.0000,69.185279,-18763623.22541053,339768346.0065465,168274479.1435995,-18.59327620143097,2.952586119569871,-1.886167392277581,2025-05-13T11:16:47.814744
2460808.971493056, A.D. 2025-May-13 11:18:57.0000,69.185279,-18764738.81175994,339768523.1586262,168274365.9738538,-18.59327358549542,2.95253689973658,-1.886191764683767,2025-05-13T11:17:47.814781
2460808.9721875, A.D. 2025-May-13 11:19:57.0000,69.185279,-18765854.39795605,339768700.3077533,168274252.8026455,-18.59327096940162,2.952487679940278,-1.886216137042554,2025-05-13T11:18:47.814737
2460808.972881944, A.D. 2025-May-13 11:20:57.0000,69.185279,-18766969.98399153,339768877.4539267,168274139.6299752,-18.5932683531496,2.952438460181288,-1.886240509353781,2025-05-13T11:19:47.814693
2460808.973576389, A.D. 2025-May-13 11:21:57.0000,69.185279,-18768085.56987369,339769054.5971475,168274026.4558422,-18.59326573673935,2.952389240459287,-1.886264881617608,2025-05-13T11:20:47.814730
2460808.974270833, A.D. 2025-May-13 11:22:57.0000,69.185279,-18769201.15559521,339769231.7374146,168273913.2802473,-18.59326312017086,2.952340020774598,-1.886289253833876,2025-05-13T11:21:47.814726
2460808.974965278, A.D. 2025-May-13 11:23:57.0000,69.185279,-18770316.74116338,339769408.874729,168273800.1031896,-18.59326050344414,2.9522908011269,-1.886313626002744,2025-05-13T11:22:47.814763
2460808.975659722, A.D. 2025-May-13 11:24:57.0000,69.185279,-18771432.32657089,339769586.0090899,168273686.9246701,-18.5932578865592,2.952241581516516,-1.886337998124052,2025-05-13T11:23:47.814719
2460808.976354167, A.D. 2025-May-13 11:25:57.0000,69.185279,-18772547.91182504,339769763.140498,168273573.7446878,-18.59325526951601,2.952192361943123,-1.886362370197959,2025-05-13T11:24:47.814756
2460808.977048611, A.D. 2025-May-13 11:26:57.0000,69.185279,-18773663.49691851,339769940.2689525,168273460.5632436,-18.59325265231461,2.952143142407044,-1.886386742224307,2025-05-13T11:25:47.814712
2460808.977743056, A.D. 2025-May-13 11:27:57.0000,69.185279,-18774779.0818586,339770117.3944544,168273347.3803367,-18.59325003495496,2.952093922907957,-1.886411114203254,2025-05-13T11:26:47.814789
2460808.9784375, A.D. 2025-May-13 11:28:57.0000,69.185279,-18775894.66663799,339770294.5170026,168273234.1959679,-18.59324741743709,2.952044703446185,-1.886435486134641,2025-05-13T11:27:47.814745
2460808.979131944, A.D. 2025-May-13 11:29:57.0000,69.185279,-18777010.25126397,339770471.6365982,168273121.0101365,-18.59324479976099,2.951995484021406,-1.886459858018627,2025-05-13T11:28:47.814701
2460808.979826389, A.D. 2025-May-13 11:30:57.0000,69.185279,-18778125.83573071,339770648.7532404,168273007.8228429,-18.59324218192666,2.951946264633878,-1.886484229855084,2025-05-13T11:29:47.814738
2460808.980520833, A.D. 2025-May-13 11:31:57.0000,69.185279,-18779241.42003891,339770825.8669292,168272894.6340871,-18.59323956393411,2.95189704528357,-1.886508601644029,2025-05-13T11:30:47.814694
2460808.981215278, A.D. 2025-May-13 11:32:57.0000,69.185279,-18780357.00419367,339771002.9776654,168272781.4438688,-18.59323694578332,2.951847825970255,-1.886532973385572,2025-05-13T11:31:47.814771
2460808.981909722, A.D. 2025-May-13 11:33:57.0000,69.185279,-18781472.5881877,339771180.085448,168272668.2521885,-18.59323432747431,2.951798606694257,-1.886557345079555,2025-05-13T11:32:47.814727
2460808.982604166, A.D. 2025-May-13 11:34:57.0000,69.185279,-18782588.17202827,339771357.1902779,168272555.0590456,-18.59323170900707,2.951749387455255,-1.886581716726136,2025-05-13T11:33:47.814683
2460808.983298611, A.D. 2025-May-13 11:35:57.0000,69.185279,-18783703.75570808,339771534.2921541,168272441.8644407,-18.59322909038161,2.95170016825357,-1.886606088325156,2025-05-13T11:34:47.814720
2460808.983993056, A.D. 2025-May-13 11:36:57.0000,69.185279,-18784819.33923442,339771711.3910778,168272328.6683732,-18.59322647159791,2.95165094908888,-1.886630459876774,2025-05-13T11:35:47.814797
2460808.9846875, A.D. 2025-May-13 11:37:57.0000,69.185279,-18785934.92259998,339771888.4870479,168272215.4708438,-18.593223852656,2.951601729961509,-1.886654831380831,2025-05-13T11:36:47.814753
2460808.985381945, A.D. 2025-May-13 11:38:57.0000,69.185279,-18787050.50581205,339772065.5800653,168272102.2718517,-18.59322123355585,2.951552510871134,-1.886679202837486,2025-05-13T11:37:47.814790
2460808.986076389, A.D. 2025-May-13 11:39:57.0000,69.185279,-18788166.08886478,339772242.6701294,168271989.0713976,-18.59321861429748,2.951503291818015,-1.886703574246611,2025-05-13T11:38:47.814746
2460808.986770833, A.D. 2025-May-13 11:40:57.0000,69.185279,-18789281.67175889,339772419.7572401,168271875.8694814,-18.5932159948809,2.951454072802118,-1.886727945608223,2025-05-13T11:39:47.814702
2460808.987465278, A.D. 2025-May-13 11:41:57.0000,69.185279,-18790397.25449949,339772596.8413981,168271762.6661025,-18.59321337530608,2.951404853823218,-1.886752316922432,2025-05-13T11:40:47.814739
2460808.988159722, A.D. 2025-May-13 11:42:57.0000,69.185279,-18791512.83707925,339772773.9226025,168271649.4612617,-18.59321075557304,2.95135563488164,-1.886776688189079,2025-05-13T11:41:47.814735
2460808.988854167, A.D. 2025-May-13 11:43:57.0000,69.185279,-18792628.41950548,339772951.0008544,168271536.2549584,-18.59320813568177,2.951306415977059,-1.886801059408324,2025-05-13T11:42:47.814772
2460808.989548611, A.D. 2025-May-13 11:44:57.0000,69.185279,-18793744.00177087,339773128.0761527,168271423.0471931,-18.59320551563229,2.951257197109801,-1.886825430580006,2025-05-13T11:43:47.814728
2460808.990243055, A.D. 2025-May-13 11:45:57.0000,69.185279,-18794859.5838805,339773305.1484981,168271309.8379654,-18.59320289542458,2.951207978279637,-1.886849801704238,2025-05-13T11:44:47.814684
2460808.9909375, A.D. 2025-May-13 11:46:57.0000,69.185279,-18795975.16583511,339773482.2178906,168271196.6272752,-18.59320027505865,2.951158759486538,-1.886874172781035,2025-05-13T11:45:47.814721
2460808.991631945, A.D. 2025-May-13 11:47:57.0000,69.185279,-18797090.74762885,339773659.2843295,168271083.4151232,-18.5931976545345,2.951109540730761,-1.886898543810269,2025-05-13T11:46:47.814798
2460808.992326389, A.D. 2025-May-13 11:48:57.0000,69.185279,-18798206.329269,339773836.3478159,168270970.2015085,-18.59319503385213,2.951060322011985,-1.886922914792101,2025-05-13T11:47:47.814754
2460808.993020833, A.D. 2025-May-13 11:49:57.0000,69.185279,-18799321.91074825,339774013.4083486,168270856.986432,-18.59319241301154,2.951011103330532,-1.886947285726369,2025-05-13T11:48:47.814710
2460808.993715278, A.D. 2025-May-13 11:50:57.0000,69.185279,-18800437.4920739,339774190.4659289,168270743.7698928,-18.59318979201272,2.950961884686079,-1.886971656613235,2025-05-13T11:49:47.814747
2460808.994409722, A.D. 2025-May-13 11:51:57.0000,69.185279,-18801553.0732401,339774367.5205556,168270630.5518917,-18.59318717085569,2.950912666078887,-1.886996027452569,2025-05-13T11:50:47.814703
2460808.995104167, A.D. 2025-May-13 11:52:57.0000,69.185279,-18802668.65424756,339774544.5722291,168270517.3324284,-18.59318454954044,2.950863447508922,-1.887020398244387,2025-05-13T11:51:47.814780
2460808.995798611, A.D. 2025-May-13 11:53:57.0000,69.185279,-18803784.2351014,339774721.62095,168270404.1115026,-18.59318192806696,2.950814228975959,-1.887044768988802,2025-05-13T11:52:47.814736
2460808.996493055, A.D. 2025-May-13 11:54:57.0000,69.185279,-18804899.81579429,339774898.6667174,168270290.8891149,-18.59317930643527,2.950765010480322,-1.887069139685654,2025-05-13T11:53:47.814692
2460808.9971875, A.D. 2025-May-13 11:55:57.0000,69.185279,-18806015.39633134,339775075.7095317,168270177.6652648,-18.59317668464537,2.950715792021784,-1.887093510335053,2025-05-13T11:54:47.814729
2460808.997881944, A.D. 2025-May-13 11:56:57.0000,69.185279,-18807130.97671327,339775252.7493935,168270064.4399522,-18.59317406269724,2.950666573600315,-1.887117880937017,2025-05-13T11:55:47.814685
2460808.998576389, A.D. 2025-May-13 11:57:57.0000,69.185279,-18808246.55693423,339775429.7863015,168269951.2131779,-18.5931714405909,2.950617355216172,-1.887142251491416,2025-05-13T11:56:47.814762
2460808.999270834, A.D. 2025-May-13 11:58:57.0000,69.185279,-18809362.13700151,339775606.820257,168269837.9849409,-18.59316881832634,2.950568136869033,-1.887166621998412,2025-05-13T11:57:47.814799
2460808.999965278, A.D. 2025-May-13 11:59:57.0000,69.185279,-18810477.7169078,339775783.8512589,168269724.755242,-18.59316619590357,2.950518918559221,-1.887190992457843,2025-05-13T11:58:47.814755
2460809.000659722, A.D. 2025-May-13 12:00:57.0000,69.185279,-18811593.2966582,339775960.8793079,168269611.5240809,-18.59316357332258,2.950469700286512,-1.887215362869822,2025-05-13T11:59:47.814711
2460809.001354167, A.D. 2025-May-13 12:01:57.0000,69.185279,-18812708.87625417,339776137.9044044,168269498.2914572,-18.59316095058336,2.95042048205084,-1.887239733234381,2025-05-13T12:00:47.814748
2460809.002048611, A.D. 2025-May-13 12:02:57.0000,69.185279,-18813824.45568838,339776314.9265471,168269385.0573717,-18.59315832768595,2.950371263852528,-1.887264103551359,2025-05-13T12:01:47.814744
2460809.002743056, A.D. 2025-May-13 12:03:57.0000,69.185279,-18814940.03496888,339776491.9457372,168269271.8218237,-18.59315570463031,2.950322045691223,-1.887288473820931,2025-05-13T12:02:47.814781
2460809.0034375, A.D. 2025-May-13 12:04:57.0000,69.185279,-18816055.61408979,339776668.9619741,168269158.5848137,-18.59315308141646,2.950272827567183,-1.887312844042972,2025-05-13T12:03:47.814737
2460809.004131944, A.D. 2025-May-13 12:05:57.0000,69.185279,-18817171.19305184,339776845.9752576,168269045.3463417,-18.5931504580444,2.950223609480374,-1.887337214217495,2025-05-13T12:04:47.814693
2460809.004826389, A.D. 2025-May-13 12:06:57.0000,69.185279,-18818286.77186015,339777022.9855886,168268932.106407,-18.59314783451411,2.950174391430574,-1.887361584344613,2025-05-13T12:05:47.814730
2460809.005520833, A.D. 2025-May-13 12:07:57.0000,69.185279,-18819402.35050738,339777199.9929659,168268818.8650106,-18.59314521082563,2.950125173418104,-1.887385954424166,2025-05-13T12:06:47.814726
2460809.006215278, A.D. 2025-May-13 12:08:57.0000,69.185279,-18820517.92899865,339777376.9973906,168268705.6221518,-18.59314258697892,2.950075955442739,-1.887410324456266,2025-05-13T12:07:47.814763
2460809.006909722, A.D. 2025-May-13 12:09:57.0000,69.185278,-18821633.50733468,339777553.9988624,168268592.3778306,-18.59313996297401,2.950026737504448,-1.887434694440928,2025-05-13T12:08:47.814719
2460809.007604167, A.D. 2025-May-13 12:10:57.0000,69.185278,-18822749.08550961,339777730.9973807,168268479.1320476,-18.59313733881089,2.949977519603487,-1.887459064378025,2025-05-13T12:09:47.814756
2460809.008298611, A.D. 2025-May-13 12:11:57.0000,69.185278,-18823864.66353074,339777907.9929464,168268365.8848021,-18.59313471448954,2.949928301739536,-1.887483434267715,2025-05-13T12:10:47.814712
2460809.008993056, A.D. 2025-May-13 12:12:57.0000,69.185278,-18824980.24139222,339778084.9855589,168268252.6360945,-18.59313209001,2.949879083912853,-1.887507804109873,2025-05-13T12:11:47.814789
2460809.0096875, A.D. 2025-May-13 12:13:57.0000,69.185278,-18826095.81909476,339778261.975218,168268139.3859251,-18.59312946537225,2.949829866123406,-1.887532173904512,2025-05-13T12:12:47.814745
2460809.010381944, A.D. 2025-May-13 12:14:57.0000,69.185278,-18827211.39664347,339778438.9619246,168268026.1342929,-18.59312684057627,2.949780648370969,-1.887556543651745,2025-05-13T12:13:47.814701
2460809.011076389, A.D. 2025-May-13 12:15:57.0000,69.185278,-18828326.97403251,339778615.9456779,168267912.8811989,-18.59312421562209,2.949731430655802,-1.887580913351443,2025-05-13T12:14:47.814738
2460809.011770833, A.D. 2025-May-13 12:16:57.0000,69.185278,-18829442.55126258,339778792.9264778,168267799.6266428,-18.59312159050971,2.949682212977871,-1.887605283003624,2025-05-13T12:15:47.814694
2460809.012465278, A.D. 2025-May-13 12:17:57.0000,69.185278,-18830558.12833879,339778969.9043254,168267686.3706243,-18.59311896523911,2.949632995336952,-1.887629652608398,2025-05-13T12:16:47.814771
2460809.013159722, A.D. 2025-May-13 12:18:57.0000,69.185278,-18831673.7052553,339779146.8792195,168267573.1131438,-18.59311633981031,2.949583777733304,-1.887654022165638,2025-05-13T12:17:47.814727
2460809.013854166, A.D. 2025-May-13 12:19:57.0000,69.185278,-18832789.28201281,339779323.8511605,168267459.8542012,-18.59311371422331,2.949534560166894,-1.887678391675358,2025-05-13T12:18:47.814683
2460809.014548611, A.D. 2025-May-13 12:20:57.0000,69.185278,-18833904.85861643,339779500.8201489,168267346.5937961,-18.59311108847808,2.949485342637496,-1.887702761137672,2025-05-13T12:19:47.814720
2460809.015243056, A.D. 2025-May-13 12:21:57.0000,69.185278,-18835020.43506032,339779677.786184,168267233.3319291,-18.59310846257465,2.94943612514537,-1.887727130552451,2025-05-13T12:20:47.814797
2460809.0159375, A.D. 2025-May-13 12:22:57.0000,69.185278,-18836136.01134519,339779854.7492658,168267120.0686001,-18.59310583651303,2.949386907690484,-1.887751499919712,2025-05-13T12:21:47.814753
2460809.016631945, A.D. 2025-May-13 12:23:57.0000,69.185278,-18837251.58747614,339780031.7093952,168267006.8038087,-18.59310321029319,2.949337690272613,-1.887775869239564,2025-05-13T12:22:47.814790
2460809.017326389, A.D. 2025-May-13 12:24:57.0000,69.185278,-18838367.16344733,339780208.6665713,168266893.5375552,-18.59310058391514,2.949288472892012,-1.887800238511882,2025-05-13T12:23:47.814746
2460809.018020833, A.D. 2025-May-13 12:25:57.0000,69.185278,-18839482.73925947,339780385.620794,168266780.2698398,-18.5930979573789,2.949239255548654,-1.88782460773668,2025-05-13T12:24:47.814702
2460809.018715278, A.D. 2025-May-13 12:26:57.0000,69.185278,-18840598.31491766,339780562.5720644,168266667.0006619,-18.59309533068444,2.94919003824231,-1.887848976914071,2025-05-13T12:25:47.814739
2460809.019409722, A.D. 2025-May-13 12:27:57.0000,69.185278,-18841713.89041606,339780739.5203814,168266553.730022,-18.59309270383179,2.94914082097324,-1.887873346043926,2025-05-13T12:26:47.814735
2460809.020104167, A.D. 2025-May-13 12:28:57.0000,69.185278,-18842829.46575539,339780916.4657451,168266440.4579202,-18.59309007682093,2.949091603741413,-1.887897715126261,2025-05-13T12:27:47.814772
2460809.020798611, A.D. 2025-May-13 12:29:57.0000,69.185278,-18843945.04094074,339781093.4081565,168266327.1843558,-18.59308744965186,2.949042386546601,-1.887922084161188,2025-05-13T12:28:47.814728
2460809.021493055, A.D. 2025-May-13 12:30:57.0000,69.185278,-18845060.61596627,339781270.3476144,168266213.9093296,-18.5930848223246,2.948993169389064,-1.88794645314858,2025-05-13T12:29:47.814684
2460809.0221875, A.D. 2025-May-13 12:31:57.0000,69.185278,-18846176.19083269,339781447.2841191,168266100.6328414,-18.59308219483913,2.94894395226877,-1.887970822088451,2025-05-13T12:30:47.814721
2460809.022881945, A.D. 2025-May-13 12:32:57.0000,69.185278,-18847291.76554511,339781624.2176715,168265987.3548907,-18.59307956719545,2.948894735185495,-1.887995190980914,2025-05-13T12:31:47.814798
2460809.023576389, A.D. 2025-May-13 12:33:57.0000,69.185278,-18848407.34009768,339781801.1482705,168265874.0754781,-18.59307693939358,2.948845518139495,-1.888019559825841,2025-05-13T12:32:47.814754
2460809.024270833, A.D. 2025-May-13 12:34:57.0000,69.185278,-18849522.91449112,339781978.0759162,168265760.7946035,-18.59307431143351,2.948796301130739,-1.888043928623246,2025-05-13T12:33:47.814710
2460809.024965278, A.D. 2025-May-13 12:35:57.0000,69.185278,-18850638.48873053,339782155.0006095,168265647.5122664,-18.59307168331523,2.948747084159003,-1.888068297373244,2025-05-13T12:34:47.814747
2460809.025659722, A.D. 2025-May-13 12:36:57.0000,69.185278,-18851754.06281005,339782331.9223495,168265534.2284675,-18.59306905503875,2.948697867224543,-1.888092666075704,2025-05-13T12:35:47.814703
2460809.026354167, A.D. 2025-May-13 12:37:57.0000,69.185278,-18852869.63673042,339782508.8411363,168265420.9432066,-18.59306642660408,2.94864865032733,-1.888117034730644,2025-05-13T12:36:47.814780
2460809.027048611, A.D. 2025-May-13 12:38:57.0000,69.185278,-18853985.21049454,339782685.7569703,168265307.6564834,-18.59306379801121,2.948599433467232,-1.888141403338127,2025-05-13T12:37:47.814736
2460809.027743055, A.D. 2025-May-13 12:39:57.0000,69.185278,-18855100.78410313,339782862.6698518,168265194.3682979,-18.59306116926013,2.94855021664422,-1.888165771898169,2025-05-13T12:38:47.814692
2460809.0284375, A.D. 2025-May-13 12:40:57.0000,69.185278,-18856216.35755034,339783039.5797796,168265081.0786507,-18.59305854035086,2.948500999858552,-1.888190140410641,2025-05-13T12:39:47.814729
2460809.029131944, A.D. 2025-May-13 12:41:57.0000,69.185278,-18857331.93084127,339783216.4867546,168264967.7875413,-18.59305591128339,2.948451783110001,-1.888214508875657,2025-05-13T12:40:47.814685
2460809.029826389, A.D. 2025-May-13 12:42:57.0000,69.185278,-18858447.50397665,339783393.3907771,168264854.4949695,-18.59305328205771,2.948402566398536,-1.88823887729323,2025-05-13T12:41:47.814762
2460809.030520834, A.D. 2025-May-13 12:43:57.0000,69.185278,-18859563.07695208,339783570.2918462,168264741.2009359,-18.59305065267385,2.948353349724352,-1.888263245663266,2025-05-13T12:42:47.814799
