JDTDB,Calendar Date (TDB),delta-T,X,Y,Z,VX,VY,VZ,Calendar Date (UTC)
2461137.299282407, A.D. 2026-Apr-06 19:10:58.0000,69.185632,-143956013.9826251,-40378491.57910412,-17524222.49459523,9.912806299101211,-25.92061047022045,-10.43709493016324,2026-04-06T19:09:48.814335
2461137.299976852, A.D. 2026-Apr-06 19:11:58.0000,69.185632,-143955420.2306671,-40380048.30736854,-17524846.89441941,9.878388174415587,-25.97042878615843,-10.37664526267412,2026-04-06T19:10:48.814371
2461137.300671296, A.D. 2026-Apr-06 19:12:58.0000,69.185632,-143954828.6244434,-40381608.08101892,-17525467.75924295,9.841298752779286,-26.02210912777021,-10.31929230177936,2026-04-06T19:11:48.814368
2461137.301365741, A.D. 2026-Apr-06 19:13:58.0000,69.185632,-143954239.3216755,-40383171.00797899,-17526085.27980656,9.801624842535883,-26.07552491444849,-10.2652010179925,2026-04-06T19:12:48.814404
2461137.302060185, A.D. 2026-Apr-06 19:14:58.0000,69.185632,-143953652.4745809,-40384737.18838111,-17526699.65672727,9.759463311408778,-26.13054194174468,-10.21453472966084,2026-04-06T19:13:48.814360
2461137.302754629, A.D. 2026-Apr-06 19:15:58.0000,69.185632,-143953068.2292947,-40386306.71398779,-17527311.10027399,9.714920048521028,-26.18701487033766,-10.16745114435885,2026-04-06T19:14:48.814317
2461137.303449074, A.D. 2026-Apr-06 19:16:58.0000,69.185632,-143952486.7253047,-40387879.6675209,-17527919.82976763,9.668110294991862,-26.24478976616232,-10.12409246637211,2026-04-06T19:15:48.814353
2461137.304143519, A.D. 2026-Apr-06 19:17:58.0000,69.185632,-143951908.095049,-40389456.12256911,-17528526.07261264,9.619152900489219,-26.30371690806234,-10.08458835144945,2026-04-06T19:16:48.814430
2461137.304837963, A.D. 2026-Apr-06 19:18:58.0000,69.185632,-143951332.4637555,-40391036.14373124,-17529130.06393275,9.568170015776218,-26.36364373590307,-10.0490671614132,2026-04-06T19:17:48.814386
2461137.305532407, A.D. 2026-Apr-06 19:19:58.0000,69.185632,-143950759.949017,-40392619.78606887,-17529732.04641062,9.515295550605291,-26.42440555096872,-10.0176500530798,2026-04-06T19:18:48.814343
2461137.306226852, A.D. 2026-Apr-06 19:20:58.0000,69.185632,-143950190.6600527,-40394207.0946899,-17530332.26946472,9.46067248492792,-26.48583713209623,-9.99044012306375,2026-04-06T19:19:48.814379
2461137.306921296, A.D. 2026-Apr-06 19:21:58.0000,69.185632,-143949624.6975277,-40395798.104942,-17530930.9883483,9.404441993388053,-26.54777791554545,-9.967531393776616,2026-04-06T19:20:48.814335
2461137.307615741, A.D. 2026-Apr-06 19:22:58.0000,69.185632,-143949062.1536426,-40397392.84239289,-17531528.46400833,9.346747273858105,-26.61005965262947,-9.949019747425927,2026-04-06T19:21:48.814412
2461137.308310185, A.D. 2026-Apr-06 19:23:58.0000,69.185632,-143948503.1116607,-40398991.32204432,-17532124.9628676,9.287743092466705,-26.67249917086838,-9.934987676462173,2026-04-06T19:22:48.814369
2461137.309004629, A.D. 2026-Apr-06 19:24:58.0000,69.185632,-143947947.6453402,-40400593.54784832,-17532720.75553754,9.227590330628333,-26.73491495941268,-9.925493406378587,2026-04-06T19:23:48.814325
2461137.309699074, A.D. 2026-Apr-06 19:25:58.0000,69.185632,-143947395.8186754,-40402199.51321342,-17533316.11581226,9.16645420865357,-26.79713559775152,-9.92058808732222,2026-04-06T19:24:48.814361
2461137.310393518, A.D. 2026-Apr-06 19:26:58.0000,69.185632,-143946847.6854936,-40403809.20114161,-17533911.32052808,9.104508796730284,-26.85898288229726,-9.920320171938378,2026-04-06T19:25:48.814318
2461137.311087963, A.D. 2026-Apr-06 19:27:58.0000,69.185632,-143946303.2889434,-40405422.58355048,-17534506.64897158,9.041935186620485,-26.92026628122769,-9.924720704081466,2026-04-06T19:26:48.814394
2461137.311782408, A.D. 2026-Apr-06 19:28:58.0000,69.185632,-143945762.6611514,-40407039.62083414,-17535102.38161176,8.978919572399228,-26.98079463325068,-9.933797942759933,2026-04-06T19:27:48.814431
2461137.312476852, A.D. 2026-Apr-06 19:29:58.0000,69.185632,-143945225.8230599,-40408660.26219075,-17535698.79878341,8.915646843650144,-27.04038684165037,-9.947540772309958,2026-04-06T19:28:48.814387
2461137.313171296, A.D. 2026-Apr-06 19:30:58.0000,69.185632,-143944692.7847339,-40410284.4462321,-17536296.17986372,8.852294677287194,-27.09886950721322,-9.965930058630608,2026-04-06T19:29:48.814344
2461137.313865741, A.D. 2026-Apr-06 19:31:58.0000,69.185632,-143944163.5456256,-40411912.10115686,-17536894.80299155,8.789041376689475,-27.15606740219501,-9.98894303047585,2026-04-06T19:30:48.814380
2461137.314560185, A.D. 2026-Apr-06 19:32:58.0000,69.185632,-143943638.094222,-40413543.14448646,-17537494.94460024,8.726074376674298,-27.21180034153706,-10.01654409989469,2026-04-06T19:31:48.814377
2461137.31525463, A.D. 2026-Apr-06 19:33:58.0000,69.185632,-143943116.4074981,-40415177.48284937,-17538096.87846446,8.663589845513153,-27.26588628036042,-10.0486790099152,2026-04-06T19:32:48.814413
2461137.315949074, A.D. 2026-Apr-06 19:34:58.0000,69.185632,-143942598.4505602,-40416815.01219989,-17538700.87438432,8.60178495989133,-27.31815352240793,-10.08527036442637,2026-04-06T19:33:48.814369
2461137.316643518, A.D. 2026-Apr-06 19:35:58.0000,69.185632,-143942084.1768355,-40418455.6185896,-17539307.19712971,8.540852299934135,-27.3684419413783,-10.12622988436396,2026-04-06T19:34:48.814326
2461137.317337963, A.D. 2026-Apr-06 19:36:58.0000,69.185632,-143941573.5282677,-40420099.17844206,-17539916.10590777,8.480982234502259,-27.41658871822908,-10.17145871023197,2026-04-06T19:35:48.814362
2461137.318032407, A.D. 2026-Apr-06 19:37:58.0000,69.185632,-143941066.4354308,-40421745.55837503,-17540527.85342671,8.42236308464161,-27.46243240192455,-10.22083877479952,2026-04-06T19:36:48.814359
2461137.318726852, A.D. 2026-Apr-06 19:38:58.0000,69.185632,-143940562.8177031,-40423394.6155937,-17541142.68478011,8.365179146655596,-27.50582115419411,-10.27423408011668,2026-04-06T19:37:48.814395
